Leonardo1017,bikego（大咖说）的行程设计比较合理，许老师的讲解不错，还是比较推荐的！,2021-05-07,4
M47****0055,小柯的讲解很精彩，人文景观还是需要讲解才能算游玩过总体超赞，性价比高，,2021-05-07,5
M17****015,武侯祠风景也不错&nbsp;徐老师讲的很好 &nbsp;幽默风趣&nbsp;总体超赞,2021-05-07,5
海燕,讲解员介绍十分出色,2021-05-07,5
娇๓🍀,导游风趣，讲解很有意思,2021-05-07,5
320****913,听大咖讲三国，徐老师诙谐幽默、洋洋洒洒、博古论今、收获甚多！感觉自己是的白丁，有时间得好好读历史了,2021-05-06,5
300****677,有趣好玩，景色不错，,2021-05-06,5
叫我唐大大丶,还可以。。。。。。。,2021-05-06,5
有什么名字没被占用,何晓鸿导游很棒，介绍的很全面，对三国的历史有了新的认识，很不错。,2021-05-06,5
300****968,好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2021-05-05,5
M30****781,徐老师的讲解非常有趣，去之前以为小朋友可能听到后段会不耐烦，结果太出乎意料了，小朋友全程都是竖着耳朵在认真听着，完全被老师风趣幽默的讲解方式吸引了。徐老师用一个个浅显易懂的故事把三国的人事活灵活现的讲述出来，听完让大小朋友都受益匪浅。辛苦老师了，非常值得推荐！！性价比高，,2021-05-05,5
沃林根杰克逊,最好不要买讲解的，本来门票就是五十多，然后加讲解是一百左右。里面不怎么大，半小时就逛完了。导游讲解才是坑，讲的很无聊而且是生硬互动，建议自己逛一下就得了。可玩性低，有待改进，景色一般，,2021-05-05,3
旅行中1983,景色不错，有趣好玩，性价比高，总体超赞，,2021-05-05,5
M47****6433,二环内，靠近地铁口，出行很方便。酒店早餐自助6:30开始，满足了早起用餐需求。周边有很多小吃店，夜晚有宵夜，基本够了。酒店大堂每天都有电影，娃也高兴。前台小张服务挺好，娃自己去交流都很耐心。挺好的。,2021-05-05,5
小丁1201,景色不错，总体超赞，有趣好玩，性价比高，讲解员小姐姐非常专业，也很亲切。值得推荐。,2021-05-05,5
藏与修,假装没人性价比高，,2021-05-05,5
xds7954,看景不如听景,2021-05-05,5
202****727,算是打卡了吧,2021-05-05,5
奥拉萨奇苏克萨哈,请了导游深入了解下三国文化，孩子听的入迷，里面的红墙竹影更是拍照好去处，许多小姐姐都穿着汉服拍照，我们好羡慕，下次也打扮一下再去,2021-05-05,5
奥拉萨奇苏克萨哈,请了专业导游讲解，听内容再游览就非常有意义啦，否则整个院子20分钟就逛完了，也不知道讲的啥。所以建议大家找讲解哦，尤其带孩子去玩的,2021-05-05,5
痒痒树,景点虽然不大，但是还是非常有文化底蕴的！请的专业解说非常敬业、也非常认真有趣，与团队中小朋友互动，学到了很多东西！总体超赞，景色不错，有趣好玩，解说内容很丰富，很精彩！,2021-05-05,5
似陈相识,很不错的景点，值得一去,2021-05-05,5
—朵朵—,不错，锦里古街也不错,2021-05-05,5
M30****2608,成都之旅武侯祠，在携程上随便找了一家讲解➕门票优惠票。讲解符大哥以幽默风趣的讲解风格带我认识了武侯祠，让我这个不是三国迷的人也听的津津有味，以后会推荐给朋友找他！总体超赞，,2021-05-04,5
小橘天下第一帅,讲解小姐姐超级温柔,2021-05-04,4
攒一口袋星星✨送给你,导游小姐姐很好，讲的也很细致，幽默风趣，今天的出行很满意啦～,2021-05-04,5
M41****9243,导游赵雪倩老师非常好，讲解非常专业，内容生动有趣，是在旅途疲劳行走中的行走中的一抹亮色景色不错，有趣好玩，总体超赞，性价比高，,2021-05-04,5
M39****2951,总体超赞，,2021-05-04,5
埃里芬特亮晶晶,何老师讲的特别好，我一个对三国毫不了解的人听的津津有味，性价比很高，逛这种古迹还是得请讲解，不然只能走马观花了，总之非常推荐,2021-05-04,5
_WeCh****20311,人太多太多了,2021-05-04,4
光头汪,历史性贡献度很高，你说我就想去看看。,2021-05-04,5
M59****916,五一节和妹妹一起去的，买了一个讲解，讲解比平时稍贵一点儿，个人觉得买的很值，边逛边听讲师讲典故和历史故事，避免了盲目乱走，走马观花，玩得很开心,2021-05-04,5
clh888666,景色不错，性价比高，,2021-05-04,5
王小妞,导游认真负责，态度好，有耐心，讲解有趣，内容丰富，总体超赞，只是人太多了，等待时间有点久。,2021-05-04,5
独领五尊,【景色】【趣味】【性价比】可以去看看，刘备的墓。了解蜀国文化，三国故事。参观完武侯祠，可以去后边的锦里去逛逛，各种小吃，好玩的地方。,2021-05-04,5
Vicky心心,唐姗导游非常专业，把大家照顾得很好，故事讲的精彩，收获非常多。这次来成都玩，性价比最高的就是武侯祠讲解了,2021-05-04,5
M24****3105,可以说很差。导游是个女的，我也不懂大早上的不去武侯祠，然后再去锦里。非要人少的时候去她安排的茶馆看茶艺，看完后再溜出去去武侯祠。在锦里，顶着个自拍杆（自拍杆远一点你能看到？）团里大部分人丢了她都不知道，自己拐进茶馆里，连个影子都没有（那个茶馆路过时我看过），一大群人找了好久才找到她。无语子。然后呢，巴拉巴拉立马出锦里，然后再去武侯祠。来的时候，耳麦什么也都没带，我听个锤子，让我们进去直接等她。后来团里绝大部分都离开了，负体验！离开她立马旅游的顺畅。当然，锦里被迫逛了三遍。别问，问就是导游牛逼。这个130+也不值！武侯祠票50可以自助购票，九点去没什么人。然后茶艺，连着看戏茶艺变脸加起来最多最多38。剩下所谓什么讲解，还要你掏10块钱租她的耳麦。绝了，听个锤子。团里都怀疑这人是不是导游，干啥啥不行。耽误一上午！旅游好心情全被耽误了。后悔！,2021-05-03,1
206****682,景色不错，有趣好玩，性价比高，总体超赞，赵导超富有经验声音也很响亮！,2021-05-03,5
M35****215,性价比高，,2021-05-03,5
M63****62,马老师的讲解细致翔实，语言幽默风趣，用语深入浅出，互动丰富生动，走到哪里都有人来蹭听一场，非常物超所值，值得推荐～,2021-05-03,5
M45****5617,导游不错！讲解很详细，考虑到每个人的感受，尽量照顾到每个人。,2021-05-03,5
M25****0484,管理超级垃圾！一个武侯祠公园强行分割成两个门，大门还不标记让人进去。去武侯祠的人，从大门进去啥都没有，必须逛一圈锦里才能出来看到武侯祠的门，门口进去出来还得逛一圈锦里才能出去。锦里超级挤，而且我不想买东西，吃的贵还难吃，那么大一大圈耍猴一样！锦里是什么神经病玩意儿？景区管理非要给锦里商区引流不顾游客体验，吃枣药丸。,2021-05-03,1
seashellliuqi,导游讲解的不错，五一游客特别多，红墙竹影压根没法拍，而且红墙上油漆有剥落，影响拍照效果性价比高，,2021-05-03,5
118****528,三国文化，尽在成都,2021-05-03,5
300****891,总体不错的哟！适合带孩子去感受一下三国文化，推荐一下导游讲师，游人文景点谈不可少。性价比高，景色不错，总体超赞，有趣好玩，00推荐去玩！！！！总体不错的哟！适合带孩子去感受一下三国文化，推荐一下导游讲师，游人文景点谈不可少。性价比高，景色不错！？总体超赞，有趣好玩，00推荐去玩！！！！,2021-05-03,5
E00****53,带着六岁的小三国迷来蜀地圆梦，他开始还担心枯燥不想报名，结果很快被黄导深入浅出的讲解吸粉，讲得非常棒！有趣好玩，总体超赞，性价比高，,2021-05-02,5
M32****5079,不错，很细致！,2021-05-02,5
M27****8524,简直就想给符毅老师打200个星，讲解太有意思了，旁征博引，博学多才，非常有文化底蕴，他是真的热爱这个职业，喜欢大家，是想告诉大家成都很好，历史有趣的人！！对历史文化造诣颇深，听完还想再来两小时。不仅有对历史的还原，文化的追溯还有一些俏皮的个人见解，脾气也超级好，有朋友去武侯祠一定会推荐他的！！遗憾三星堆没遇到他，再去还想听他聊聊四川人甲亢的那些事儿～哈哈哈,2021-05-02,5
M41****3195,很专业，涨知识,2021-05-02,5
M41****3195,很专业，涨知识,2021-05-02,5
,寓教于乐，孩子喜欢,2021-05-02,5
,总体超赞，,2021-05-02,5
_WeCh****499408,非常值得一游的三国古迹，吴导游讲解非常细致，内容也生动有趣，知道了很多传统文化历史，特别是小朋友对三国人物非常感兴趣，知道了诸葛亮很多生平事迹。总体超赞，景色不错，,2021-05-02,5
M32****8892,有趣好玩，靓靓导游人美声甜讲的也有趣,2021-05-02,5
M98****68,纯粹误导消费！垃圾中的垃圾，十点半后不让退，十一点半才发短信通知不含这个不含那个，鬼才订单，把消费者当啥呢？！这种订单趁早撤了！用这么久携程第一次被恶心到！！！垃圾！！,2021-05-02,1
南风在南,光是门口排队，就一个小时。体验极差，为什么不能扫身份证直接入园？,2021-05-02,1
M47****367,一次非常棒的旅游体验，老师一气呵成把武侯祠关于三国的历史非常详细生动幽默的讲述出来，连我6岁的女儿都说听了老师的讲解，她对三国历史都感兴趣了。感觉这次来成都最物超所值的就是武侯祠请到那么棒的老师讲解，没有老师的生动讲解来看武侯祠的话那就是走马观花了。老师的讲解最后吸引了一大帮追随的粉丝。总体超赞，性价比高，有趣好玩，景色不错，,2021-05-02,5
M21****337,性价比高，总体超赞，预定的门票+人工讲解，景区很有历史意义，导游讲解很到位，很细致！,2021-05-01,5
M39****724,讲的特别好很全面，十分清楚而且风趣，历史十分丰富，点赞，有机会还要找她,2021-05-01,5
M32****4144,很好，开心,2021-05-01,5
M23****5920,徐老师讲解很精彩，孩子和大人进一步了解三国的历史文化，推荐大家,2021-04-30,5
M23****5920,徐老师的讲解很精彩，进一步了解了三国时期的重要人物，对于孩子学习历史很有启发和帮助，有机会会向朋友推荐,2021-04-30,5
guo****hing,讲解老师非常棒,2021-04-30,5
M38****6626,总体还行吧,2021-04-30,4
一路有我,挺好的一座园林，因为没带孩子，没有请导游讲解，估计要是听了讲解，更好，园景美丽，就是人太多，一个小时左右，到网红墙拍个照，感觉不错！穿出去后门就是锦里古街，古街特别漂亮！,2021-04-30,4
重庆美食旅行,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;啊，这里是绝对值得来的。但是为什么评分不高啊？因为就是在这里订的团购加，导游，川剧100多，还不如买门票50元，自己去里面玩个够，再去买票看川剧，还没有这么贵的，价格还比他1.5个小时，在1.5个小时里面匆匆忙忙的，什么刘备墓啊，什么的都没带我们去看。,2021-04-29,1
若峰魂武,武侯祠是享誉盛名的景区，纪念一代名相诸葛亮的景区。在这里，不仅能看到一代名相诸葛亮鞠躬尽瘁的一生。也能看到三国时期蜀汉的发展，向世人展现当年成都地区的繁华。,2021-04-29,5
穿拖鞋追女孩,景色不错，总体超赞，有趣好玩，性价比高，算是来成都必游的景点之一吧，里边还不错，妈妈很喜欢园林设计的也很漂亮，只是去的时候是阴天。,2021-04-29,5
M32****2712,导游特别棒，讲解特别详细，服务性价比高，总体超赞，有趣好玩，景色不错，特别热情，真的是我见过最棒的导游了。,2021-04-29,5
无敌小静子,房子位置很不错，价格也便宜。就是房间的床被搬出去了。和图片上不太一样。总体来说，还是可以吧。,2021-04-29,5
吉乐韵音,方便，快捷，性价比高。,2021-04-28,5
皮埃蒙特卢生,讲解员幽默，内容丰富,2021-04-28,5
M43****424,总体超赞，景色不错，,2021-04-28,5
M22****0663,奉劝大家不要报半日游。浮光掠影式的游武侯祠，想自己多转转，却被告知“如不跟团一起，看演出要自费”，我只能放弃看演出，毕竟我都还没游。这么比起来，出租耳麦收费显得很合理？就景色而言，武侯祠的惠陵没有开放，相当于全价只看了一半景，而且景点维护的也一般。,2021-04-28,1
DOGE_L,来武侯祠必须要找讲解 不然就是走马观花 今天找的小姐姐非常的专业&nbsp; 把整个景点的来龙去脉讲的非常清楚 也非常贴心 全程2.5个小时 非常值票价 然后结束了还有小礼物赠送 准备的很精心,2021-04-27,5
M75****61,景色太美了，观赏的那一天小雨绵绵更有诗意,2021-04-27,5
luoshunming,喜欢历史的人可以到里面逛逛去。,2021-04-27,3
M28****7719,一路上导游带着我们讲解三国的历史，一边说还一边唱起来，有意思。听导游的讲解，让我改观了对三国的认识，张飞有可能是个帅哥哦，哈哈。但毕竟女导游缺乏一些讲解激情，估计男导游会热爱一些三国历史吧。,2021-04-27,5
睡恣@M丶,原来武候祠是锦里古街的一部份，只是外围古街是免费的商业街，可以买东西，吃小食，住宿，而要进入武候词就要收费了，是一个景点。,2021-04-26,4
鬼小贱,首先说买票，刚来到武侯祠，右边售票处，一个女的完全一脸不高兴，告诉我们买票要身份证还爱答不理，于是气的炸了，没去直接去锦里了，快走了又带着身份证又来了一次，这次告诉我必须用现金！我去那家景点必须用现金？？出门意外发现左边有个自助购票机！这才进去？工作人员完全跟游客欠了几十亿一样！这种景点早点整改，要不早晚完蛋！,2021-04-26,2
一头灵魂出窍的小猪,喜欢三国的朋友可以去看看，有文化的地方。,2021-04-26,5
M25****0836,这个票很好,2021-04-26,5
_WeCh****16016,1.3米以下儿童免票60岁以上老人免票如果你喜欢三国可以来到此一游，了解书中不一样的故事，没要桃园三结义，张飞也应该是个美男子，因为他的女儿嫁给了皇上，当了皇后！红墙竹林很适合拍照,2021-04-26,5
烫烫烫手山芋,挺好的，可以考虑作为通勤，导游会给自己选择的机会，有提供额外收费的项目，但是完全自愿。只有一点，中午从熊猫基地出来，凭外观没认出来是哪个车，建议各位如果定了，问问停车场的师傅哪个车是去都江堰的。我中午去停车场找了2次，第二次问了保安师傅才知道。其他的都很满意。,2021-04-25,5
不知名的炮,玩的特别的开心 值得推荐大家,2021-04-25,5
M44****6000,风景非常好，去的日子天气也不错，去九寨沟的路上的风景相当好了，非常适合拍照。导游陈倩小美女必须提出重点表扬。导游人美声音甜，讲解的非常好，在讲解风土文化中也不忘提醒我们旅途中需要注意的地方（主要是他提醒需要注意的地方，基本上都遇到了）让我们避免了很多不必要的麻烦。回程的路上怕我们赶不上高铁还帮我们规划路线。人相当nice。这个地方风景相当不错也很值得再来一次哦。,2021-04-25,5
明$空,讲解挺仔细，景点已雕像为主，喜欢三国历史的，可以去走走。,2021-04-24,5
M46****4931,景色不错，,2021-04-24,5
M43****186,四个人和打车差不多,2021-04-24,3
张辉,小柯导游讲解很细致，好评,2021-04-24,5
wade,就为了拍红墙的话，个人觉得没必要，红墙到处都有,2021-04-24,5
153****3596,经济实惠，希望以后买票时能再方便些。,2021-04-23,5
M15****35,武侯祠是西晋末年为记念诸葛亮而建,2021-04-23,5
随处都是栖身之所,很有纪念意义，文化冲击，获益匪浅,2021-04-23,5
hi绿野仙踪,我原以为武侯祠只是跟诸葛亮有关，去了之后才发现不是的。它是中国唯一一座君臣合祀祠庙，也是全国影响最大的三国遗迹博物馆。由三部分组成，享有“三国圣地”的美誉。门票也是有点小贵。里面很大很大，游客很多很多，每一张照片等人耗时20-40分钟，红墙为了拍无人照跑断了腿。,2021-04-22,4
雨杰,导游讲解得到了父母的一致好评，强烈推荐,2021-04-21,5
M23****3463,性价比高，总体超赞，,2021-04-21,5
106****600,美女讲解员态度热情，语言风趣幽默，全程耐心讲解，贴心。希望下次再来。总体超赞，,2021-04-21,5
你爷爷我很小的时候,比打车便宜，也方便，直达，安全，从一个景点到另一个,2021-04-21,5
_WeCh****16437,体验很棒，买了人工讲解物超所值，今天成都堵车很严重，导游提前微信给我发了地点和集合时间，还耐心等待堵车的我们，讲解有逻辑，有深度，涉及了许多三国相关的知识，除此之外还给我讲解了许多延展知识点，可见导游学富五车哈哈，总而言之此行受益良多。,2021-04-20,5
E19****16,讲解到位 &nbsp;,2021-04-20,5
_WeCh****519382,导游讲解很详细，非常好,2021-04-20,5
Mikhail Misha,诸葛孔明，鞠躬尽瘁，死而后已！,2021-04-20,5
Vanessa,小姐姐很温柔，讲解很细致,2021-04-19,5
Vanessa,小姐姐很温柔，知识丰富，讲解很细致，对武侯祠了解恒深入了,2021-04-19,5
欧里纽斯童彤,值得一游，吃的也多景色不错，,2021-04-19,4
M56****459,讲解老师主要按里面人物塑像介绍了生平和一些事件，还是值得一听的。隔壁就是锦里，从后门出来可以逛一逛。,2021-04-18,5
筱溪dlg,旅游点对点的服务，方便游客。,2021-04-18,5
118****559,武侯祠，挺好的，就是太安静了。。。,2021-04-18,4
真替自己捉急,超级好，讲解的非常到位，了解了很多之前都不知道的知识，人文景点还是需要听一下啊，不然深厚的文化底蕴都看不懂的。,2021-04-17,5
M15****692,领队讲得非常专业，通过多个生动的故事，串联了一段段三国历史。性价比高，总体超赞，有趣好玩，景色不错，,2021-04-17,5
1314@了@,去成都必去武侯祠，就在市区，与汉昭烈庙一体，全国唯一君臣合祀祠庙，里面环境清幽，拍照超美！,2021-04-17,5
l****19,总体超赞，讲解非常专业,2021-04-17,5
馨月2021,只能说景色很好，没太看出历史文化，故事的事情，去一次就行了,2021-04-17,5
浪子燕青,来成都必去的一个景点，尤其对于一个三国迷来说，深入了解丞相的一个绝佳之处。,2021-04-17,5
索尼克azu,景色不错很美丽，环境优美，市内交通便利，喜欢历史气息扑面而来的地方，学习到了很多新的知识，值得推荐一下。,2021-04-16,5
186****4621,值得一去的地方。,2021-04-16,5
M32****656,景色不错，有趣好玩，总体超赞，性价比高，,2021-04-16,5
wade-HD,见说蜀中天下奇，一官万里去何之？云连古栈驱车远，江绕盘涡入棹迟。落日秋风神禹庙，黄鹂碧草武侯祠。寻幽好载郫筒酒，县令相过是故知。,2021-04-14,4
蜜熊利爪,多年后再次游览成都武侯祠，这次专门选了国学讲师深度讲解。因为以前都没有好好了解过武侯祠。而且根据以前的出行经验尤其是博物馆，没有讲解的话根本看不懂也不了解。比如之前去陕西省历博没请讲解，非常遗憾。即使讲解也有分高低，一般景区内请的讲解水平都非常一般。平铺直叙念台词一样没意思。所以专门订了网上的深度讲解。果然不一样。我们这次的讲师符毅，相当的知识渊博，储备丰富，用最通俗易懂的话把三国的文化，历史，故事娓娓道来，正史野史，民间传说结合到一起。相当生动有趣，就像在看一部精彩的电影一般。本来是一个半小时的讲解直接讲到了接近两个半小时。令人印象深刻，对武侯祠的了解加深了太多。非常棒的讲师。手动点赞。有机会以后再听。有趣好玩，景色不错，总体超赞，性价比高，,2021-04-14,5
11Candy77,成都必打卡景点，值得去好好逛逛。,2021-04-14,4
_CFT01****3749026,和导游工作不一致，没有提前打电话通知，现在9.58分没见到导游，我打了3个电话还在等人，和北京比服务还是差一大截。,2021-04-14,2
205****215,距离春熙路和太古里很近，很方便。房间干净卫生，床品舒服，早餐丰富。性价比高，有趣好玩，景色不错，总体超赞，,2021-04-13,5
Phupa,总体超赞，,2021-04-13,5
Phupa,性价比高，,2021-04-13,5
e06****28,【景色】非常好【趣味】看建筑、读历史、游园林【性价比】不错,2021-04-13,5
186****4621,值得一去的地方。,2021-04-16,5
M32****656,景色不错，有趣好玩，总体超赞，性价比高，,2021-04-16,5
wade-HD,见说蜀中天下奇，一官万里去何之？云连古栈驱车远，江绕盘涡入棹迟。落日秋风神禹庙，黄鹂碧草武侯祠。寻幽好载郫筒酒，县令相过是故知。,2021-04-14,4
蜜熊利爪,多年后再次游览成都武侯祠，这次专门选了国学讲师深度讲解。因为以前都没有好好了解过武侯祠。而且根据以前的出行经验尤其是博物馆，没有讲解的话根本看不懂也不了解。比如之前去陕西省历博没请讲解，非常遗憾。即使讲解也有分高低，一般景区内请的讲解水平都非常一般。平铺直叙念台词一样没意思。所以专门订了网上的深度讲解。果然不一样。我们这次的讲师符毅，相当的知识渊博，储备丰富，用最通俗易懂的话把三国的文化，历史，故事娓娓道来，正史野史，民间传说结合到一起。相当生动有趣，就像在看一部精彩的电影一般。本来是一个半小时的讲解直接讲到了接近两个半小时。令人印象深刻，对武侯祠的了解加深了太多。非常棒的讲师。手动点赞。有机会以后再听。有趣好玩，景色不错，总体超赞，性价比高，,2021-04-14,5
11Candy77,成都必打卡景点，值得去好好逛逛。,2021-04-14,4
_CFT01****3749026,和导游工作不一致，没有提前打电话通知，现在9.58分没见到导游，我打了3个电话还在等人，和北京比服务还是差一大截。,2021-04-14,2
205****215,距离春熙路和太古里很近，很方便。房间干净卫生，床品舒服，早餐丰富。性价比高，有趣好玩，景色不错，总体超赞，,2021-04-13,5
Phupa,总体超赞，,2021-04-13,5
Phupa,性价比高，,2021-04-13,5
e06****28,【景色】非常好【趣味】看建筑、读历史、游园林【性价比】不错,2021-04-13,5
M40****8374,讲解清楚，增长见识，有亲和力。总体超赞，,2020-12-07,5
国宝宝熊猫猫,这里是纪念三国诸葛孔明的地方！,2020-12-06,5
M25****1402,非常方便，取票很快，武侯祠内环境优美，人工讲解仔细，非常开心，好评,2020-12-05,5
M39****2798,在网上订票真的很方便，取票非常快，景点景色不错，很满意,2020-12-05,5
M35****4038,好像是唯一一个君臣同祠的祠堂。在所有人的印象里，不管是否对三国的历史熟识，都知道诸葛亮几乎是智慧的化身，但到这里的人可能大部分都是为了拍那片红墙。确实景色很美，红墙绿竹，大棵的银杏树，诸葛亮的出师未捷身先死，我们不是英雄，自然也没人有泪满襟的感叹了,2020-12-05,5
M22****0834,小朱导游太太太负责了，讲解的非常细。我父亲不是三国迷，本身以为他会觉着无聊，没想到他跟小朱导游听得非常入迷。孩子才2岁，全程坐车里看小猪佩奇。不过上学的孩子应该可以跟下来，讲的浅显易懂，对必学的《出师表》和《隆中对》都简单的介绍了作者写的心情和意图，还有简单的翻译。应该对孩子以后的学习有帮助。如果是自己去，估计看不了啥，45分钟左右就出来了，听讲解1.5小时的讲解，小朱导游给我们讲了2个小时，非常值总体超赞，,2020-12-04,5
JOJO呀嘞呀嘞呀嘞,盖追先帝之殊遇，欲报之于陛下也。,2020-12-03,5
宾宾,🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇🍇,2020-12-01,2
m41****25,徐老师讲解的非常认真哦，涨了好多知识，希望下次还有缘能听到老师讲解。,2020-11-30,5
185****5336,唐老师讲的太好了！知识渊博,2020-11-28,5
selma1982,这个景区真的差距很大，如果没有导游讲解的话，估计逛个半小时就能出来，但是有讲要导游讲解的话，逛起来会慢一些，但是一个小时也够够的了，附近就是小吃一条街。,2020-11-27,4
judyfederer,吴优老师名字好听，人美，博学多才，非常好,2020-11-26,5
行走天涯685,导游合理的规划游览行走路线，专业幽默详细的讲解，很满意，推荐！,2020-11-26,5
伊达尔-奥伯施泰因韩信,来成都不能不去，看看蜀国的历史。,2020-11-25,5
路上50,唯一君臣合祀的武侯祠，供奉刘备、诸葛亮等蜀汉英雄，还有众多三国文化的碑刻匾额和著名的“红墙竹影”，能感受三国文化的熏陶…即便是淡季，武侯祠的人也不少，这里几乎是来成都的必玩景点，景区不大，汉昭烈庙，武侯祠，三义庙在主轴上，另外就是刘备墓，自己网红红墙，要听听讲解，逛完可以到旁边的锦里走走。,2020-11-23,5
M22****509,性价比低，景区很小除了几块石碑和汉昭烈帝陵其他的都是复建的。导游全程在讲三国故事凑时间，还有多处讲错，真怀疑是不是十佳导游。如果有想参观的朋友，建议景区门口自行买票（50元只收现金）。,2020-11-22,2
竹林听雨George,大部分是三个演义里面的人物塑像,2020-11-22,5
美治,很不错的地方哦。逛了一天非常喜欢这里！,2020-11-21,5
133****9977,朱导的讲解，详尽讲述三国的历史，从而展现了蜀文化，专业精彩，令人不由感到身临其境！点赞👍🏻,2020-11-20,5
第三女神,名为武侯祠 内容有点杂 除了诸葛亮相关的内容并不多 再有桃园结义的内容 还有刘备衣冠冢 更多属于园林景观 每一个角落 一石一树一花一草都是不错的 外围还有刘湘慕 还有锦里仿古建筑小吃街 逛的时间可长可短 里面有幽静的地方也有人潮拥挤的所在 更有茶馆供你休闲,2020-11-20,4
