Willxuchunhe,不出去就可以领略想去的景点，而且有知识可以学，好！,2020-03-06,5
趴在墙头,最早的时候特别喜欢看三国演义，现在来说也特别喜欢，所以说来到这个地方之后，先去了武侯祠来参观一下，了解一下当时的历史环境！,2020-03-06,3
M16****308,四川成都武侯祠，一代名相诸葛孔明，三国故事美名传！成都中国旅游好去处！,2020-03-05,5
xia****kai,非常棒,2020-03-05,5
ШЩ,悠久历史的体现，诸葛亮历史的重要意义。,2020-03-05,5
M26****6551,不错，性价比高,2020-03-02,5
montagna,有历史典故的名胜古迹，可以学知识。,2020-03-01,5
晓寒居,语音讲解真的太方便了，之前出游时，都是凭借自己以往的知识游览景点，有些景点和地方，因为不甚了解，难免走马观花，游完下来，有一些景点或者环节还是一知半解，团队导游有时候人多吵杂，有时候也听不清楚，如今这个线上景点讲解，不仅详细，还很清楚，听一个景点下来，能够完全清楚所游地方的人文背景，美景美食及历史沿革，真的很棒，很方便。,2020-02-29,5
抹茶白桃乌龙,疫情期间特殊的云旅游,2020-02-26,5
sha****anna,武侯祠，成都旅游必须打卡的地方，真是仿佛回到了蜀汉时期，特别的有历史文化意义。来这里的游客很多，整体氛围很庄严，突出了蜀地特色，非常推荐！,2020-02-08,4
我是热带鱼,唯一君臣同祠的祠堂，带娃去玩还是不错的！既可以让孩子学习三国的历史文化，又可以欣赏蜀中美景，还可以在文创店购买非常有特色的纪念品！,2020-02-08,5
自驾走八方,中国历史唯一的帝相同祠的古祠堂,2020-02-07,5
杰依,没有根据游览位置自动播放讲解。,2020-02-05,3
_WeCh****18169,整体感觉不错，最好有解说员，否则只能看风景及打卡了，不了解故事！,2020-02-03,4
好久没遇见,去过武侯祠对于景区里面人文根本没了解 只是觉得里面的绿植确实很不错 跟了团 听了小易的讲解收获了很多的知识 对于武侯祠是强力推荐 但是必须要有讲解哦 不然可能会觉得索然无味,2020-02-02,5
M31****8441,感受古人文化，值得去学习的地方。,2020-02-01,5
呵呵爸爸,抱歉没有记住导游讲解的名字，普通话很标准，戴眼镜很瘦的美女。终于来到名扬西蜀的武侯祠，注意这个不含门票门口电子50一人购买。作为刘家后人心中充满了敬意，一个个鲜活的历史人物活灵活现的浮现眼前，一段段传奇故事通过讲解再次温习，尽管已经大概了解了三国故事还是要和三国演义小说区别开来，呈现在眼前的也大概就是后人对他们最大的敬意。刘备的创业是如此的幸运充满传奇色彩，各武将悲壮凄惨的结局让人唏嘘。我们不会忘记历史，警醒后人，奋勇向前！感谢讲解员！红墙很美！,2020-01-31,5
筱风姿,成都必逛景点攻略｜武侯祠博物馆⛩景点简介：武侯祠不是单指武侯祠堂，他是由刘备、诸葛亮等蜀汉君臣合祀祠宇以及惠凌组成，肇始于公元223年，享有“三国圣地”的美誉。景区划分：武侯祠西区（园林区）+武侯祠文物区+武侯祠锦里其中也只有武侯祠文物区需要门票，其他地区都是免费参观的；文物区包含哪些景点？三国文化陈列室、惠陵、三义庙、武侯祠、汉昭烈庙、文臣廊、武将廊、唐碑、明碑、二门推荐线路：直接西门进入，沿着中轴线从大门一直走到三义庙，不用走回头路，然后出门直接就是锦里。坐标：武侯区武侯祠大街231号交通：推荐搭乘成都景区直通车，穿梭于各个景点之间，市区内的单程¥2.00门票：¥50.00⏰游览时间：2-3小时推荐理由：国家一级博物馆，环境优美、非常的清雅，而且这里是了解三国蜀都文化的好地方，走一走千百年前的大道。⚠️tips：注意开放时间，不要太晚过来；如果需要网上购票的请提早购买；景区有4个门，西门算是正门。,2020-01-31,4
gbviking,刘备和诸葛亮君臣同享一祠的地方，熟悉喜欢历史的人应该来看看。,2020-01-30,5
_WeCh****57673,成都必打卡地之一，旁边就是锦鲤著名小吃街，很方便这里是中国历史上唯一一座君臣共祀的殿庙，其实刘备是皇帝，但是历史流传的故事更多是诸葛亮，所以人们很多以为这里只有诸葛亮，进门两边是有很长历史的参天大树，里边是一进一进的院子，里边有很多网红的打卡地，拍照也很好看，进门处，一杆写着汉字的大旗迎风招展，仿佛给我们带去了三国时候的战火纷飞，英雄气概,2020-01-29,5
cdaisy,买了携程的讲解，很不错，讲解员很年轻，可是讲解特别到位！9点到的，人不多，隔壁锦里先逛了一圈，可惜太早，店都没开。里面听讲解才知道很多知识，不然很快就逛完了。网红红墙那里很多人的，拍照得有耐心哦。,2020-01-28,5
l77****311,武侯祠可以和锦鲤景区一起游览。,2020-01-28,5
grobb,武侯祠蜀汉三国文化，感兴趣的可以去了解,2020-01-28,5
320****363,讲解详细，非常实用,2020-01-27,5
蓝色布鲁克斯,三国时代诸葛军师的祠堂，坐落于四川省成都市,2020-01-27,5
wz****x,蛮好的呀哈哈，很有文化底蕴。看着凝重的祠堂，感觉封建也好，无奈也罢的祠堂文化。给人有点压抑凄美的感觉。建筑很有内涵。希望有空大家可以去看看,2020-01-26,5
_WeCh****780553,演出很棒!,2020-01-26,5
_WeCh****780553,挺棒的，隔壁就是小吃街,2020-01-26,5
M51****291,武侯祠，三国历史缩影。导游人鱼讲解非常好！,2020-01-26,5
令狐山丘,导游叶子讲解详细生动、对三国人物、故事了如指掌，有问必答，真棒,2020-01-25,5
137****4628,很好，叶子讲解的很详细，一个不对三国感兴趣的还听的津津有味,2020-01-25,5
徐淦,锦官城歪柏森森，丞相祠堂何处寻。诸葛武侯地庙代表的是一种精神，确实值得一看，里面附着昭烈帝刘备的庙。自古以君附臣受祭祀千年地真是千古罕见。,2020-01-25,5
62****183,适合亲子游,2020-01-24,5
小猴纸的老公,环境确实不错，外边就是锦里，很值得一逛。,2020-01-24,4
菱角11,这里值得去，有很多旅游景点，有趣味性。,2020-01-23,4
M22****2806,参加了讲解团，简单听了一下三国的历史和人物的介绍！感觉小姐姐的讲解很一般，不够全面！园区绿化很好，临近过年到处都是花卉，挂灯笼，一片喜庆！一墙之隔就是锦里，方便！,2020-01-22,5
_WeCh****645607,柯南很好，讲解的很详细,2020-01-22,5
631****227,讲解的很好，生动详细，到位！,2020-01-22,5
631****227,讲解的非常好！很详细很具体很生动！,2020-01-22,5
M95****12,小陈讲解的声情并茂，因为有孩子，所以还在讲史过程中不断地说一些古诗和故事，通俗易懂，很吸引人。,2020-01-22,5
M22****934,页面退票显示不清楚，误导订购！,2020-01-21,1
137****7855,成都武侯祠，必游经典景点之一，特别是带着读初一的儿子们来了，很自然需要给他们好好参观了解一下，这三国时期的重要人物传记故事，所以提前预约了这讲解。人鱼帅哥，讲解很不错，声音好听，讲解到位，能带领大家在一个多小时里面有序的参观了解到这武侯祠中的出色的历史人物，很好，赞一个。,2020-01-21,5
52189****12397,人很nice，能拓展开来讲解，讲个小插曲，在刘备雕塑那遇到一女生伸着脖子盯着帅哥导游看，她男朋友伸着自己的脸过去挡住视线才拉回她的神，哈哈,2020-01-20,5
_WeCh****444043,武侯祠，风景优美，干净整洁，美观大方，红墙绿树，网红打卡胜地。导游人鱼讲解的很详细，全程陪同，耐心细致，讲解的生动有趣，孩子爱听，学习了不少三国知识，受益匪浅！,2020-01-20,5
_WeCh****021170,讲解很仔细，很心细的导游，还很帅哦。,2020-01-20,5
136****7820,出行前细致的沟通，确保准时开始游览。整个行程1小时45分钟的讲解，小姑娘讲得很仔细，许多我们自己参观会疏忽的地方，听了讲解，豁然开朗。赞,2020-01-19,5
_june.6,这里是成都必玩的景点，是三国文化最经典的历史景观，国家级重点文物保护单位。这里后面有很大的庭院，四通八达的，有个盆景园，还有小河流水景色也不错哦！,2020-01-18,5
M30****401,柯南导游讲解得很详细，赞一个,2020-01-18,5
M30****401,柯南导游讲解很详细，赞一个。,2020-01-18,5
186****6666,谢谢柯南的讲解，对三国历史了解的很深啊！,2020-01-18,5
M12****729,讲了一个半小时，挺有意思,2020-01-18,5
M12****729,有讲解员讲一下还不错，不然真没啥看的，都是翻修的，冲着名气去的。讲解费中不含门票，又在景区购买门票50元。也就是一人89元，不值。,2020-01-18,5
锦瑟迷音123,有人说，到了成都，不游武侯祠是一种终身遗憾。眼前的武侯祠，门脸并不雄伟，气势也并不壮观，倒是绿树葱笼，杂花映目，煞是好看。这大概就是唐代伟大诗人杜甫的《蜀相》诗中的首联“丞相祠堂何处寻，锦官城外柏森森”所指的地方罢。,2020-01-17,4
路在远方88,纪念诸葛亮的地方值得一去看看。,2020-01-17,5
M30****980,导游讲解非常详细。不错的体验。,2020-01-17,5
筱风姿,成都市区周边的景点给我留下最深刻的印象就是红墙、绿竹、金色的银杏叶就算不进入“武侯祠博物馆”景点只是在外围走走散散步‍♀️也是极好的⛄️带娃怎么玩？☄️进入武侯祠景区以后，沿着青石板路一路向里走可以看到各种景色-小河、人家、杨柳岸这里适合带娃散步☄️进入武侯祠美食区可以喝一杯碗盖茶、听一次川剧、看一次变脸带娃感受蜀都茶文化、川剧艺术☄️三国英雄体验区还可以带娃拍一套本地特色戏服照片亲身体会一下川剧魅力☄️走进锦里小吃街逛逛吃吃这才是旅行的最佳体验———————————❣️景点：武侯祠坐标：武侯区武侯祠大街231号交通：地铁5号线高升桥站（步行1公里）/景区直通车（直达、市区内景点基本上¥2.00一趟）门票：免费,2020-01-17,4
黄海大智若愚,武候祠值得参观，交通便利又紧接着锦里。就是网上订票时出点问题，但携程顺利解决了,2020-01-16,5
whjwl,很方便，讲解很到位，比请导游划算，一个人出游不请导游时候，用这个很方便。,2020-01-16,5
118****944,清风导游讲解幽默风趣，了解了三国历史。孩子们听的认真，非常赞,2020-01-15,5
186****6666,谢谢柯南的讲解，对三国历史了解的很深啊！,2020-01-18,5
M12****729,讲了一个半小时，挺有意思,2020-01-18,5
M12****729,有讲解员讲一下还不错，不然真没啥看的，都是翻修的，冲着名气去的。讲解费中不含门票，又在景区购买门票50元。也就是一人89元，不值。,2020-01-18,5
锦瑟迷音123,有人说，到了成都，不游武侯祠是一种终身遗憾。眼前的武侯祠，门脸并不雄伟，气势也并不壮观，倒是绿树葱笼，杂花映目，煞是好看。这大概就是唐代伟大诗人杜甫的《蜀相》诗中的首联“丞相祠堂何处寻，锦官城外柏森森”所指的地方罢。,2020-01-17,4
路在远方88,纪念诸葛亮的地方值得一去看看。,2020-01-17,5
M30****980,导游讲解非常详细。不错的体验。,2020-01-17,5
筱风姿,成都市区周边的景点给我留下最深刻的印象就是红墙、绿竹、金色的银杏叶就算不进入“武侯祠博物馆”景点只是在外围走走散散步‍♀️也是极好的⛄️带娃怎么玩？☄️进入武侯祠景区以后，沿着青石板路一路向里走可以看到各种景色-小河、人家、杨柳岸这里适合带娃散步☄️进入武侯祠美食区可以喝一杯碗盖茶、听一次川剧、看一次变脸带娃感受蜀都茶文化、川剧艺术☄️三国英雄体验区还可以带娃拍一套本地特色戏服照片亲身体会一下川剧魅力☄️走进锦里小吃街逛逛吃吃这才是旅行的最佳体验———————————❣️景点：武侯祠坐标：武侯区武侯祠大街231号交通：地铁5号线高升桥站（步行1公里）/景区直通车（直达、市区内景点基本上¥2.00一趟）门票：免费,2020-01-17,4
黄海大智若愚,武候祠值得参观，交通便利又紧接着锦里。就是网上订票时出点问题，但携程顺利解决了,2020-01-16,5
whjwl,很方便，讲解很到位，比请导游划算，一个人出游不请导游时候，用这个很方便。,2020-01-16,5
118****944,清风导游讲解幽默风趣，了解了三国历史。孩子们听的认真，非常赞,2020-01-15,5
little GIANT,诸葛亮在成都的纪念碑，回到三国演义。,2020-01-13,4
Jessica_1127,不是门票，各位看清楚了，讲解票！！！买了还没法退,2020-01-12,3
hello20000,地方不大，在宽窄巷子里面，人很多,2020-01-12,4
菲斯卡尔查德,去看看还可以,2020-01-12,4
M38****7527,玩的很开心,2020-01-11,5
_CFT01****7088956,人鱼导游讲解详细，风趣幽默！,2020-01-10,5
_CFT01****7088956,人鱼导游讲解详细，风趣幽默！,2020-01-10,5
不如没有好,这次来四川旅游真的是对了，景点真的特别的好，我们参观了好多地方，我也比较喜欢三国人物，也是参观了武侯祠，学到了很多的历史知识。,2020-01-10,3
M27****2235,导游是成都本地的人鱼小哥哥，讲解的十分有趣！每一个人物都讲的出神入化！出了景区之后！还给我们推荐了成都火锅（是那种居民区的呦）同时推了一份作为成都本地人的攻略！感谢,2020-01-09,5
M22****0716,呵呵***呵呵,2020-01-08,3
筱风姿,落叶遇见武乡侯｜满地黄花堆积一直都以为武侯祠应该只是纪念武乡侯诸葛亮的人祠堂，原来并不是⛩这里纪念的不仅仅只是武乡侯诸葛亮，更有与他风雨相伴的三国英雄人物；搭乘景点专项列车到达武侯祠景点之后就被门口的那一株银杏树吸引了眼球我发现，成都是真的超级喜欢种植银杏树所以，每个景点都能看到金黄色堆积出来的景色～这棵银杏算是我在成都看到过比较大的了落英缤纷的时候真的特别美，吸引了一大波游客前往,2020-01-08,4
_WeCh****646319,和锦里非常的近，可以一起溜达，门票不便宜！是必去的景点,2020-01-07,5
M22****9484,和锦里一墙之隔，还是值得逛逛的，就是门票有点贵,2020-01-07,5
M67****08,是叶子美女接待的我们，讲解很到位，现在是淡季，人很少，总共就四个人，了解了很多三国的历史！要是不请讲解，真真就看了几个泥人回去了！,2020-01-07,5
听笙幽,人好，讲解细致。,2020-01-07,5
_WeCh****19032,导游清风太厉害了，整本三国演义，三国志倒背如流，听她讲解很长知识,2020-01-07,5
135****1694,讲解要比景区便宜太多了，淡季出行，有美景，住店也便宜，性价比实在太高了，,2020-01-06,5
M25****0037,叶子超级棒！讲解的非常精彩~,2020-01-06,5
M15****658,好，讲解详细，音质清晰！,2020-01-06,5
小兔子涵涵,我们和另外两个人拼了一个导游，还能了解一下历史,2020-01-06,4
203****672,很耐心和严谨,2020-01-06,5
M47****030,没啥看的，讲解器那服务态度极差,2020-01-06,1
M32****6097,导游讲解的很好！,2020-01-05,5
天虹89,我觉得不值得去，花了将近50元，里面可观赏的东西并不多.,2020-01-05,2
wonjeong,成都的一个景点 值得一去 比较传统有文化底蕴的地方,2020-01-05,4
m67****84,学到了很多历史知识，人鱼导游讲解的不错，还很耐心的解答了我的问题，总体上很不错。,2020-01-05,5
M49****045,一点都没啥用,2020-01-04,4
M32****4679,很好，导游服务态度很好，讲解的非常详细,2020-01-04,5
M32****4679,导演讲解的很好，很有耐心，好评,2020-01-04,5
M25****5094,身為一個從小看三國長大的三國迷，這次成都行當然非常期待來參觀武侯祠了！因為想對景區的文物和歷史了解的更加透澈，於是跟小夥伴買了景區導覽，也期待真人講解能比語音包更加生動。這次負責講解的小妹自稱新手，但講解也是十分專業，從景觀沿革、古文物到歷史人物的事蹟和時間年份都解說的很清楚，是一次很棒的遊覽體驗！！,2020-01-03,5
KANE-ZX,出师未捷身先死，长使英雄泪满襟。武侯祠是纪念诸葛亮的地方，千古丞相。刘备，诸葛亮成就了千年的君臣知遇之情，之恩。足以为后世楷模。,2020-01-03,5
我爱我家浪浪,首先团员比较少VIP团了，感觉非常好，讲解员人鱼小哥哥讲解的特别详细、也特别耐心，很好很好,2020-01-03,5
_WeCh****106453,没有耳机没有听到,2020-01-02,2
jo****c2,还不错的点评 不过有些地方有点冗长 有些地方又不够详细 因为没有下载下来 非常耗电 有几个会讲到一半突然停止 不过免费的还是ok,2020-01-02,4
M39****026,还好听了讲解，不然就是在逛公园哈,2020-01-02,5
白银小伙,反应很准确,2020-01-02,5
M38****6836,一辈子不会再用**！退款不及时！当时定了景区说不支持网上订票！当时就打电话退款！然后并没有用！下午又打电话退款！告诉我已经过了退款的时间！气死我了！2************四五个小时就退款了！,2020-01-02,1
M12****065,语音讲解还是有限，每天有两场免费的人工讲解9点和14点，赶上了可以多听一些。,2019-12-30,5
M28****651,成都最差一站没有之一，五块钱的历史公园体验能卖50,2019-12-30,1
202****316,实用 方便 性价比高,2019-12-30,5
M21****836,满意，下次还去,2019-12-29,5
_M13****2530,不错！人也很多,2019-12-29,5
悠然林,武侯祠是纪念中国三国时期蜀汉丞相诸葛亮的祠堂，因诸葛亮生前被封为武乡侯而得名。它是中国唯一的一座君臣合祀祠庙和最负盛名的诸葛亮、刘备及蜀汉英雄纪念地。武侯祠同汉昭烈庙、刘备墓(惠陵)相毗连。,2019-12-29,3
妮妮8162,武侯祠里有花园，修剪的也不错。,2019-12-29,5
M24****9840,主要以碑刻和泥塑为主，慢慢游览大约得需要两到三个小时。红墙竹影确实很有意境，淡季人少适合照相，但是三义庙和西区都在重新改造不开放，这也是淡季的通病。武侯祠的栏杆雕刻是一大亮点，雕刻着不同的小动物还有寿桃啥的。刘备墓还有人献花。,2019-12-29,4
wlwendycn,导游解说停幽默的，不过这只是解说票，门票要自己另外在门口买的，先以为这是门票，买错了，买后才知道是只是解说票，还有时间限制的，拉长了计划的游玩时间,2019-12-29,5
M23****7183,看错了内容定错了。,2019-12-29,5
M31****7392,自由行 经济实惠,2019-12-28,5
_U4****2455,不是很方便，没有听全，景区好几个地方装修。,2019-12-27,3
M26****325,用的不是很方便,2019-12-27,5
_WeCh****37899,还好，不错。,2019-12-26,4
M44****835,讲解清晰挺好的,2019-12-26,5
M37****0240,小哥哥讲的很好的,2019-12-25,5
139****2797,必须给今天导游小妹点个赞。因为有客人取消，最后只有三位客人成行。但小妹妹一如既往认真讲解，态度热情。辛苦啦。为你敬业点赞,2019-12-25,5
Kubychan,好爛，很多景點都沒有介紹！使用的畫面也很不友善，都不知道自己在聽哪個景點！還有不能關屏聆聽，一定要一直開著，如果中途退出軟件拍個照，進來還要重登非常麻煩！就當一元上廁所上完就沒了！,2019-12-25,1
M11****032,导游人很好，但是讲解的内容一般般，不是很生动！,2019-12-24,4
山茶叶蛋糕,武侯祠，全国应该有几处，成都的武侯祠是中国唯一的君臣合祀祠庙，由武侯祠、汉昭烈庙及惠陵组成，因为人们对诸葛亮的崇拜远超刘备，往往忽略掉了刘备而只记诸葛亮。这里是了解三国文化的一个重要之地，也是一个不错的园林公园。,2019-12-24,5
爱睡觉的猪01,不过有的地方还是非常值得人们去一个地方，这边的节点特别的多啊，特别是关于这个光武帝，还有这个诸葛亮的故事，几乎是流传了千古，大家看起来还是非常的喜欢。,2019-12-24,5
137****6429,买联票其实没有优惠很多游戏地方凭证件是免费的,2019-12-23,3
M16****820,清风 讲解很地道 像朋友在交流 值得推荐 这景点如果没有导游讲解会有些鸡肋无味,2019-12-23,5
M33****7185,武侯祠委实不糙,2019-12-23,5
hahagaotie,武侯祠是成都最著名的景点，国家5A级景区。景区面积很大，逛下来需要大半天的时间，历史文化悠久。可以租赁讲解器，价格很实惠。,2019-12-22,5
扶沟周亚夫,讲解的非常到位。可以看的出，导游讲解是非常用心的，增长了不少知识，不虚此行。5分好评！,2019-12-22,5
庄严,清风小姐姐好评,2019-12-22,5
M30****8868,景点很好演出很精彩,2019-12-22,5
驼马西行,还不错，内容丰富。可惜去的时候武侯祠不少景点在修缮，没有看全。,2019-12-20,4
320****778,很好，随用随听,2019-12-20,5
Ben爷,去的不是时候，因为在装修，除了主要的几个殿以外似乎没什么可看的了。所以，这种情况下，一定一定一定要找导游或者讲解机器，不然浪费时间。,2019-12-20,3
小肥叽叽叽叽,导游叶子讲解的很细心，有问必答，16号晚上预定17号的票，过了没多久就主动发信息过来沟通了。讲解完毕后还给推荐了好几家火锅川菜店，特别赞,2019-12-20,5
whyeve,古色古香，非常有文化古韵的一个地方。,2019-12-19,5
Experanza_,导游人鱼态度专业认真 全程一个多小时的讲解非常细致 听不听讲解还是很不一样的 能够更了解相关三国历史人物故事 总体觉得很值得,2019-12-19,5
开心快乐的康康兔,武侯祠的门票好贵哦！80元一个人。这么贵的门票，游客还是依然络绎不绝……游客到了也就没有办法了。这么多的交通费已经付了，不付这个80元就等于白来成都旅游了……再说一遍：门票好贵好贵哦！,2019-12-18,2
320****247,很好，不错哦,2019-12-18,5
弗罗索杨文广,导游人鱼很好很可爱,2019-12-18,5
duan****333,不值非常不值，50元的门票就看到了惠陵和武侯祠，孔明苑和三义庙都在维修，本来就很小还有一半在维修，有半个小时就能看完，真要想看历史就更没必要来这里了，更有意思的是按照景区的指示牌根本找不到厕所，真是绝了！,2019-12-18,1
妮妮8162,武侯祠是国家一级博物馆，国重点保护单位,2019-12-18,3
窨子山人,纪念诸葛亮的武侯祠在成都是必游之处，感慨诸葛亮的一生，尽忠职守,2019-12-17,4
M24****8910,还不错的，群贤堂附近景色好，总体还不错,2019-12-17,5
M22****4021,不错啊！相当有成都特色！,2019-12-17,5
xi****n45,对着几块石头可以说很久 对着里面每个人物都能说上很久 我也真的是佩服 但也正因如此 略显无聊 最好可以边走边说有趣点 加油,2019-12-16,4
M25****838,值得一去！赞！,2019-12-16,5
M26****6875,就是骗子 不是门票 只是解说 不良商家,2019-12-16,1
Sara静静,去之前建议多看看历史方面的书，补充下文化底蕴，不然进去后没啥感觉。,2019-12-16,4
M30****5461,五星评价给导游讲解。至于携程，票面信息可不可以在讲解票部分重点突出一下，很多人以为这是门票,2019-12-16,5
寒江鱼1,这个地方文化特色挺好，但周边商业氛围与景点不协调，整天感觉还过得去，就是不要过度商业化，有商业街是好事，但需保留特色，休闲城市,2019-12-16,4
